Systematic Name	Type a HCC  normalized	Type b NNL  normalized	Type c Cirr  normalized
131799	2.77	0.87	1.7
443964	1.98	1.08	1.88
694105	0.79	0.74	0.39
159718	1.02	0.87	0.91
110863	1.67	0.88	0.99
124500	1.38	1.07	0.88
121025	0.95	0.79	0.95
232730	0.87	0.83	2.31
173432	1.85	0.87	1.58
179020	1.17	0.98	1.11
149010	1.47	1.04	1.63
113124	1.44	1.15	1.47
195022	1.84	0.92	3.62
136803	1.14	0.7	0.95
133035	2.16	0.92	1.77
157527	1.2	1.05	3.84
217380	1.17	1.01	1
198348	1	0.85	2.75
181976	4.67	0.95	2.13
174906	2.59	1.37	2.22
103642	1.24	1.02	1.83
164637	1.49	0.84	1.3
144979	1.68	1.28	1.28
107357	1.35	1.1	1.22
141122	3.2	1.07	2.34
223365	1.89	1.18	1.77
101122	0.97	0.89	2.63
179146	1.09	1.13	0.71
193488	1.38	1.07	1.64
192339	0.18	0.9	0.84
185626	0.41	0.87	6.07
134586	0.21	1.05	0.73
179748	2.61	1.39	4.05
201572	1.71	1.04	1.88
124104	0.98	0.96	0.84
236186	1.61	1.01	3.54
235333	0.94	1.1	1.45
219915	1.79	0.88	1.38
710963	2.31	1.55	1.44
163596	0.67	0.68	1.36
159222	0.95	1.07	1.12
104294	0.44	1.24	0.56
201537	0.97	1.12	0.94
171706	1.38	1.03	1.42
211060	1.64	0.99	2.14
126719	1.52	1.08	1.28
204928	0.61	0.84	0.54
125800	1.97	1.12	2.28
167110	1.39	1.02	1.42
146076	2.47	0.84	1.3
197907	0.3	1.13	1.15
164267	1.2	0.99	0.94
108167	0.09	1	0.97
235353	0.47	1	8.87
182693	1.15	0.96	0.82
113353	2.51	0.96	1.57
110570	3.59	1.48	9.29
147135	2.3	0.83	1.01
159340	1.28	1.02	0.91
119024	2.77	0.85	1.21
166415	0.57	0.67	1.08
141574	1.05	0.75	2.65
170408	0.22	1.01	1.22
173748	0.14	0.75	0.19
179133	0.15	0.74	0.71
200586	0.36	0.92	0.77
135139	1.22	1.22	0.89
219536	2.4	1.01	2.06
234781	1.26	0.99	1.01
116034	1.02	0.89	1.6
133712	1.73	0.88	0.48
133942	2.28	1.28	2.22
107266	2.18	0.84	1.68
217865	1.37	0.95	1.21
115751	1.06	0.84	1.04
101359	1.11	0.85	0.37
126205	1.76	0.9	1.86
149216	0.95	1.03	1.59
540912	4	0.93	1.91
119187	1.21	0.99	1.22
200271	0.84	0.74	1.11
152376	1.28	0.91	4.54
211697	1.43	0.88	1.36
215788	1.57	0.94	1.6
150554	1.86	1.08	1.24
309443	2	1.27	1.86
132521	1.69	0.91	1.28
366769	0.3	0.67	0.29
449953	1.47	0.92	1.16
121636	13.11	1.61	17.69
120876	0.79	1.08	1.16
166204	0.88	1.01	0.58
177748	1.32	1.14	1.48
161727	2.81	1.25	2.21
187980	2.33	0.84	1.54
151175	0.97	0.86	0.85
129911	1.47	0.99	1.75
229047	1.55	0.88	1.85
147355	2.29	0.99	1.83
200441	1.39	1	1.7
103718	1.06	0.85	1.5
141544	1.53	0.96	1.47
187672	0.98	0.99	1.63
167114	3	1.33	2.19
159877	1.59	1.04	1.29
217105	1.36	0.91	0.67
141912	0.89	0.92	1.15
152856	2.19	0.95	3.03
223173	2.32	0.91	1.57
170365	0.63	1.04	1.48
123366	0.73	0.78	13.13
102090	1.31	0.84	1.39
193082	2.24	1.11	1.73
206733	0.94	0.76	1.45
129810	0.74	0.77	1
202061	1.19	0.94	1.48
211758	2.54	1.15	2.14
215199	1.25	0.8	1.11
196304	1	0.97	0.84
230234	0.47	0.96	1.98
193634	0.8	0.79	0.45
149981	2.9	0.83	1.98
161632	1.66	0.83	2.14
103678	1.12	1.16	1.99
130677	1.21	1	3.53
161634	1.53	1.24	1.89
164604	2.11	1.18	0.98
163026	1.1	0.9	0.69
215010	1.76	0.84	1.09
189133	3.52	1.14	2.3
230482	1.51	1.19	1.59
119508	4.39	1.82	4.66
165546	1.38	0.92	1.73
127094	1.37	0.95	1.67
168102	1.07	0.77	1.26
154663	1.87	0.74	3.32
233576	2.55	0.97	2.07
170769	1.84	0.86	2.41
192905	2.25	1.11	1.63
188213	1.54	1.09	1.66
161333	1.41	1	4.18
534672	1.18	1.03	0.78
112548	1.73	0.89	1.75
137136	2.71	1.19	2.88
197639	0.89	0.72	1.52
143308	2.12	0.94	1.3
193786	0.88	0.87	1.54
127877	2.09	1.98	2.27
125526	1.11	0.96	1.65
187082	1.14	1.06	3.25
356237	2.02	1.19	1.42
143887	2.53	1.1	2.89
141136	1.24	0.84	0.91
167308	1.42	1.24	1.09
649976	0.61	0.82	12.6
484928	0.73	0.89	0.89
215613	0.82	0.92	5.21
114289	1.34	0.88	1.91
167529	2.28	1.13	3.4
106478	1.82	1.04	1.16
116088	0.88	0.93	0.67
138156	0.71	0.89	1.05
154286	2.64	0.95	2.16
233611	1.57	1.11	1.4
154619	1.63	0.7	1.38
191524	1.4	0.91	1.35
161077	1.63	0.95	1.3
200664	2.5	1.08	2.25
230336	1.7	0.99	1.88
126373	0.47	0.71	0.53
133995	2.18	0.99	2
194399	1.36	0.78	1.87
148475	3.43	1.05	1.16
179287	0.85	1.07	1.61
407234	1.14	0.9	0.63
186815	0.22	0.77	0.51
199932	2.11	1.07	2.44
168904	1.28	0.68	1
198650	0.61	1.06	2.76
201573	1.46	0.81	0.95
140661	0.22	1.14	1
211134	1.5	1.57	1.4
103875	1.03	0.82	0.98
158812	1.86	0.92	1.55
148051	1.79	1.02	2.06
178632	0.41	1.12	1.76
229452	1.1	1.33	2.39
124981	0.45	0.92	1.26
200693	1.81	0.99	1.56
170453	1.57	0.92	1.35
108405	2.62	1.09	3.29
209251	0.76	0.94	0.97
193585	1.31	1.07	3.65
171693	1.73	1.24	2.46
171974	1.4	0.96	3.83
105554	0.25	0.92	0.76
119405	1.49	0.89	0.92
104062	6.38	0.99	1.06
104697	1.68	0.86	0.98
235767	1.8	1.18	1.18
187031	2.46	1.46	3.91
130396	0.5	0.95	1.44
184681	3.04	1.09	1.56
175569	1.3	1.2	2.32
109865	1	0.72	0.57
140845	1.41	0.99	0.73
168213	0.94	1.05	4.13
209986	4.19	1.28	16.39
110512	0.46	0.92	0.99
229538	1.24	1.32	1.59
187556	0.87	0.91	1.31
203513	0.36	1.04	0.9
146922	0.76	0.93	2.7
168426	1.74	1.01	1.66
178480	0.84	1.14	17.36
118128	0.91	1.07	2.18
105376	0.58	1.05	1.36
155145	3.24	1.32	2.53
221359	2.85	1.14	1.93
107499	0.86	1.14	1.74
115643	2.69	1.38	3.35
165002	1.51	1.04	2.89
230310	0.58	0.65	0.29
235779	2.31	0.94	1.45
219405	1.24	0.92	0.74
112092	2.68	1.07	3.76
173378	2.71	1.1	1.82
167773	1.42	0.92	1.78
231018	0.6	0.96	1.19
212088	0.71	1.03	1.11
130009	0.56	0.65	0.9
228063	1.49	1.02	1.01
196854	2.35	0.83	1.44
151787	2.08	0.88	1.99
261011	1.68	1.03	1.55
102661	1.49	1	2.08
219882	0.93	0.84	2.04
151071	2.86	0.82	1.95
217468	1.05	0.92	1.18
181685	3.44	1.15	0.9
232576	1.33	1.08	0.74
176064	0.78	0.76	2.21
128751	0.75	0.91	1
131758	2.74	1.23	3.28
127141	1.28	0.79	1.55
137431	0.51	0.92	0.65
167384	0.98	0.95	0.71
177346	0.64	0.86	0.89
221525	2.94	1.47	5.43
205104	2.09	1.3	4.34
225967	1.74	1.16	1.63
165568	2.04	1.03	1.9
178692	1.49	1.07	1.47
100458	1.1	1.3	1.32
119320	1.56	1.11	1
165384	0.87	1.31	2.25
173878	1.53	0.93	1.98
190176	1.67	1.19	1.2
162941	0.83	0.79	1.01
133100	11.12	1.47	8.65
211808	1.3	0.73	1.42
135973	0.88	0.95	1.72
229949	1.54	0.98	1.78
150185	0.86	0.99	1.45
115238	3.1	1.46	2.35
154033	0.65	0.89	1.64
179476	3.38	1.26	1.24
204418	0.69	1.31	3.15
202014	1.54	1.03	2.17
235590	1.51	0.94	2.44
105722	0.38	0.9	0.58
194339	0.92	1.1	1.47
154806	2.58	0.94	2.39
135381	1.48	1.11	3.65
123956	1.22	1.15	1.25
206580	1.58	1.03	2.57
234842	3.53	1.46	1.26
157126	1.4	0.84	0.96
230699	0.76	0.76	0.26
156020	1.11	1	1.15
159901	0.56	1.08	3.65
159962	1.5	0.85	2.08
179110	2.07	0.97	1.08
235412	1.27	1.08	7.25
228250	1.82	1	1.53
166671	1.72	0.95	1.17
227485	0.97	1.11	1.42
220981	0.87	0.96	0.65
115488	1.86	0.94	0.95
208776	0.68	0.8	0.33
200083	1.87	1.03	0.95
153450	1.47	1.19	2.18
210668	1.67	1.14	1.27
209529	2.1	0.87	2.83
103813	0.57	0.88	2.74
213278	1.48	1.01	3.16
544761	0.7	0.75	0.32
162451	0.33	0.86	0.6
186550	0.4	1.09	0.74
229613	0.45	0.74	0.69
100145	0.23	1.17	0.91
153788	0.98	1.23	1.67
156660	0.41	0.91	0.88
127151	1.65	1.01	2.28
544258	2.01	1.25	2.72
176828	0.7	1.25	1.81
153464	1.69	1.07	2.03
145696	1.63	0.92	1.57
152567	1.91	1.07	7.57
216985	3.22	0.98	1
548097	0.3	0.78	10.82
180523	2	1.15	1.63
210786	1.51	1.17	2.48
160229	1.07	0.66	1.72
216962	1.64	1.06	1.87
110557	0.92	1.02	1.98
192935	3.86	1.06	1.16
139158	0.85	0.82	2.76
126761	7.4	0.77	6.71
177973	0.72	1.09	2.25
507727	1.29	0.8	1.41
197381	1.29	0.92	1.13
166313	2.25	1.14	1.96
115708	0.94	0.83	1.17
107447	1.66	1	2.43
207223	1.9	0.84	1.7
178875	0.98	0.73	0.83
185464	2.74	1.52	2.35
175144	0.67	0.93	1.57
113212	1.5	0.86	2.55
100547	1.27	0.79	1.81
130312	1.81	1.08	1.38
192313	1.64	0.86	1.56
121583	1.16	0.91	1.02
166456	0.95	0.69	0.77
255362	0.83	1.03	1.45
109042	1.8	1.11	1.08
165792	2.11	1.08	2.08
140424	1.28	0.92	1.8
138399	1.74	1.16	3.22
127684	2.39	1.22	2.44
133608	0.86	0.66	1.25
183527	3.28	1.17	3.41
203432	1.6	0.91	1.67
183400	1.64	0.99	1.05
198574	1.17	0.77	1.81
121449	0.17	0.94	0.6
135188	2.02	1.37	1.5
231232	2.2	1.06	2.07
183836	2.66	1.52	4.56
215770	1.23	0.88	3.26
106948	1.71	0.86	1.03
203644	1.66	0.87	3.68
119772	2.07	1.04	2.89
106245	1.71	1.11	2.03
180043	0.93	0.83	0.69
188340	1.43	1.07	1.17
231683	0.74	0.7	0.41
184829	1.38	1.05	1.51
261556	1.14	1.02	0.87
138808	2.65	0.98	1.16
177744	1.27	0.97	1.34
231117	2.86	1.04	1.92
170661	0.94	0.94	0.43
180535	0.35	1.01	0.93
148258	0.7	0.89	1.24
165038	0.78	0.57	0.45
134672	1.24	1.27	2.73
203123	0.79	1.01	1.9
118821	2.33	0.73	1.38
108944	0.62	0.83	0.77
125309	1.35	0.74	1.53
210517	1.58	1.13	5.7
161166	0.29	0.97	0.81
143945	1.79	1.05	1.99
169670	0.97	1.08	0.99
195535	1.84	0.91	1.3
184103	0.88	0.95	2.76
137044	0.13	0.91	0.72
579970	1.1	0.85	0.46
152803	2.29	1.19	3.34
109712	1.42	0.94	1.44
113560	2.33	1.34	1.46
162561	1.4	0.91	1.98
546610	0.93	0.64	0.6
124107	1.17	0.9	1.22
131346	1.84	1.14	2.04
198749	3.34	1.2	1.59
156435	1.26	1.09	2
210334	1.34	1.2	1.5
220935	1.97	1.2	1.79
107040	1.18	0.95	0.71
171959	0.74	1	0.96
711265	0.66	0.92	0.7
222779	1.94	1.13	1.97
157293	0.83	0.73	0.87
106125	2.71	1.06	1.68
142720	0.69	0.99	0.2
166010	1.47	0.89	1.09
220138	3.56	1.31	4.95
150307	0.76	0.83	1.21
203807	5.69	1.1	1.66
177253	2.11	0.99	1.66
148800	1.1	1.2	0.48
116321	1.71	1.1	1.4
166801	1.02	0.95	0.6
102492	1.47	1.1	1.24
118996	0.33	0.99	0.73
183719	2.88	1.02	2.97
234523	1.35	0.83	1.14
142499	1.08	1.13	1.66
178520	1.13	1.01	1.7
108804	1.8	1.08	1.53
181249	0.19	1.06	1.31
125108	2.39	1.18	1.67
218308	1.58	1.05	1.77
208588	1.62	1.1	1.53
171896	1.14	0.76	0.74
211827	1.4	0.99	1.21
100681	1.78	0.91	2.52
104791	2.36	1.29	2.12
179687	1.49	0.78	2.1
124473	0.17	0.73	0.4
137795	0.9	0.86	1.27
130490	1.03	1.08	1.25
236206	1.01	0.93	1.26
144919	1.25	0.85	1.17
223011	2.27	1.32	4.16
162982	0.65	0.94	1.54
139716	1.79	0.88	2.29
114236	1.48	1.04	0.93
201484	1.09	0.84	0.97
235757	1.4	0.98	1.71
156048	0.32	0.83	10.53
227835	0.68	0.83	0.5
103696	1.48	1.06	1.9
154699	0.54	0.76	1.4
106192	1.1	0.81	1.08
192182	2.92	0.92	1.4
134061	2.86	1.37	4.86
125447	2.6	0.83	1.7
170997	1.27	0.91	2.54
146508	1.59	1.2	0.82
108301	2.33	0.93	4.07
227207	1.97	0.94	1.87
189694	1.38	1.04	1.12
150179	0.65	1.14	1.55
232035	1.49	0.91	1.67
136719	0.9	0.88	2.14
198928	1.78	1.13	0.93
213234	2.73	0.8	1.78
703675	0.61	1.05	1.1
206398	1.06	0.86	1.49
221550	1.04	1.01	0.89
202523	1.08	0.87	1.17
192493	1.32	0.75	0.68
210363	0.3	0.84	1.42
155439	0.92	1.23	1.01
137064	0.91	0.71	0.64
206192	1.63	1.06	1.98
130590	0.58	0.87	2.47
101370	1.67	0.97	1.2
193334	0.62	0.99	1.31
166136	1.01	0.97	1.59
195306	1.91	1.04	1.97
132208	2.16	1.31	2.12
209725	1.75	0.99	1.96
119453	3.46	1.29	1.58
104511	1.49	0.85	1.54
198096	0.32	0.97	1.08
119730	3.19	1.02	3.88
178139	1.44	1.11	2.15
137772	3.96	1.1	3.02
162637	0.95	0.74	1.14
123375	0.1	1.02	0.45
243682	1.65	0.92	1.25
137539	0.96	1.16	1.22
148997	1.08	0.75	1.18
205442	2.48	1.24	2.5
129283	1.59	0.93	2.28
206617	1.6	1.61	1.76
127029	0.95	1.05	3.34
161864	3.34	1.11	2.58
207634	1.45	1.05	1.28
166400	2.7	1.12	2.61
134100	3.58	0.93	2.22
122728	1.55	1.11	1.74
162095	1.41	1.05	1.16
122394	1.28	0.85	1.92
193459	1.5	0.98	1.28
235217	1.55	1.09	1.72
158641	1.12	0.94	1.84
136906	2.07	1.22	1.44
220628	1.72	1.2	1.63
10715690	0.74	0.82	0.56
122401	1.95	0.76	1.6
161550	1.26	0.94	1.07
206244	0.73	0.78	1.16
200703	0.88	0.82	0.54
113024	0.78	0.95	1.06
113729	1.1	0.69	3.15
158495	1.2	1.12	1.51
236612	2.35	1.23	2.59
139875	0.88	0.84	1.13
122847	2.37	1.08	4.29
150147	0.8	1.03	2.01
208916	2	0.84	1.7
135746	1.75	1.07	0.98
118091	1.06	0.74	1.16
139741	1.61	1.08	2.22
121962	0.57	0.85	0.53
142663	1.91	1.09	1.34
130287	4.27	1.18	3.36
143237	1.52	1.29	1.43
121150	2.39	1.01	1.55
118127	1.49	0.95	0.98
156921	3.98	1.22	2.41
121773	1.48	0.84	2.03
203587	1.75	1.11	1.58
227916	0.58	0.63	1.05
200194	1.59	0.98	1.77
126891	2.23	1.23	1.99
207763	0.93	1.13	1.85
152852	2.05	0.89	0.98
166293	0.34	1.14	1.46
193064	1.77	0.96	2.07
200734	2.01	1.08	1.63
144791	1.51	0.99	1.74
170551	2.1	0.84	2.06
163861	1.49	0.84	2.01
122412	1.4	1.07	2.23
147040	1.56	0.89	1.61
229518	1.46	1.27	1.71
159909	0.37	0.96	1.06
107112	2.73	1.21	0.88
216216	0.73	1.04	1.4
155570	2.94	0.89	2.41
211877	3.24	1.23	2.57
185166	0.35	0.98	0.72
168712	1.25	1.11	2.03
132926	1.63	1.06	7.77
124516	1	0.76	0.58
118408	1.94	1.39	2.33
183086	0.86	0.63	1.58
204274	1.76	0.91	2.02
140341	0.83	0.8	0.77
150548	1.3	0.91	0.98
205706	1.15	0.83	2.02
215288	1.06	1.08	0.95
196925	1.41	0.92	1.51
129766	1.26	1.07	1.16
186923	1.57	1.04	1.68
115323	0.92	0.97	0.6
128846	1.19	0.84	1.22
231296	1.35	1.05	0.9
148682	1.27	0.93	2.69
178232	1.95	1.18	0.99
218991	0.73	0.78	0.77
213499	1.92	1.18	1.56
179320	0.86	0.91	1.51
113058	1.32	1.1	1.2
205933	1.88	1.01	2.87
181258	0.21	0.9	0.81
221431	2.3	1.39	3.51
150620	0.92	0.79	0.78
163725	1.54	0.88	1.01
173798	1.4	0.68	1.23
188807	1.34	1.32	4.62
205827	1.18	1.16	2.03
235877	1.79	1.25	1.05
190575	1.39	1.09	1.1
152388	1.36	1.16	1.52
173384	1.36	0.72	1.57
186191	0.53	0.92	11.67
224298	1.51	1.04	1.97
112362	2.93	1.13	2.8
120513	1.57	0.91	1.49
234020	1.36	1.01	1.09
149944	1.74	0.98	1.49
163892	0.89	1.04	1.37
183659	1.15	0.91	1.08
176592	1.78	1.21	1.5
190734	1.31	1.1	0.76
138016	0.81	0.99	1.36
158015	1.17	0.77	1.13
163546	1.95	1.19	1.73
138397	1.74	1.05	0.66
151417	0.75	1.1	1.47
125368	1.1	1.15	0.55
224221	1.13	0.86	0.72
114097	1.86	1.09	1.28
155199	0.85	1.31	1.56
110988	2.22	1.16	2.03
223198	0.7	0.74	0.41
182776	0.42	0.89	0.82
157165	1.18	0.81	0.79
203163	2.19	0.91	0.87
201415	0.58	0.87	0.97
177094	0.66	1.03	1.27
134686	1.46	0.94	1.99
103430	0.08	1.01	0.87
159644	0.1	0.91	0.77
124830	1.26	0.86	2.01
138102	1.54	1.12	1.14
709357	1.1	1.17	1.38
114842	1.85	0.96	1.64
124056	0.92	0.83	0.77
124900	2.47	1.02	3.13
212091	1.4	1.12	1.41
205667	1.33	1.08	1.59
134716	1.69	0.96	2.13
170419	1.03	0.85	0.82
179577	1.2	1.1	1.56
139755	2.47	1.19	2.27
126204	2.68	1.15	2.16
129507	2.01	1.03	1.5
187860	1.68	0.95	2.11
229610	1.43	0.93	0.75
231425	0.89	1.03	0.81
182017	1.63	1.03	1.14
188291	1.06	0.98	1.62
256915	0.31	0.53	0.12
120959	0.57	0.79	0.5
124085	1.25	0.89	1.44
127208	2.07	1.05	2.02
196745	1.7	1.08	1.54
177238	1.03	0.86	2.85
205389	1.85	1.03	1.42
101413	0.62	1.04	0.85
690745	0.93	1.11	1.06
166285	2.38	0.98	3.11
110637	0.99	1.01	1.53
541978	0.7	1.2	1.51
177764	1.79	1.06	0.98
204787	1.26	1.46	5.12
152158	0.79	0.78	1.08
210285	1.01	1.03	0.93
146938	0.97	0.82	1.24
160550	0.97	0.9	1.09
186360	2.53	2.01	4.31
208387	1.46	1.04	1.76
642120	0.65	0.6	0.22
152725	2.22	0.97	4.34
104615	0.85	0.93	2
134683	0.92	1.04	1.31
205859	0.31	0.82	1.21
118796	1.15	1.09	1.08
100543	3.96	1.78	2.96
178477	1.08	0.69	0.78
205644	0.65	1	0.96
208143	1.52	0.9	1.5
170576	0.92	1.06	1.12
192781	0.62	0.91	0.61
112798	1.16	0.96	1.14
108880	1.66	0.84	3.69
101368	1.25	1.07	0.98
170707	1.4	1.05	1.34
109539	0.94	0.81	1.1
174313	1.86	1.19	1.84
190815	5.2	1.15	3.47
114538	1.55	1.05	1.21
233191	2.17	1.19	1.96
212468	1.24	0.98	2.49
214913	1.72	1.22	1.46
158959	0.29	0.98	1.64
189077	1.56	0.98	0.91
228757	1.85	1.33	1.24
151688	1.56	1.1	1.59
227502	1.99	0.79	1.44
165817	1.63	0.93	3.55
150628	1.93	1.22	1.55
159382	1.44	1.01	1.04
195465	1.25	1	1.31
234442	0.79	1.06	1.64
210687	1.48	0.92	1.48
220354	1.27	0.83	0.73
154434	0.83	0.9	1.64
441605	1.12	1.1	1.36
208456	1.38	0.9	2.51
146893	1.12	1.13	1.54
203275	1.82	1.09	1.69
118001	1.1	1.38	0.98
201072	1.74	1.09	1.63
197940	1.19	1.14	2.14
181160	1.74	1.12	1.57
196875	2.04	1.43	0.87
177538	1.01	0.83	1.4
116785	1.45	1.24	2.46
105173	0.92	1	3.23
233227	2.42	1.14	2.26
189249	0.72	0.92	1.01
107442	2.49	0.95	1.24
104054	1.35	0.77	3.43
171414	1.42	0.87	1.17
120923	0.69	1.14	0.73
547281	2	0.98	1.48
378861	0.89	0.98	1.68
119230	0.69	0.98	0.51
210077	0.51	0.99	1.39
193991	1.54	0.88	1.47
214305	1.18	0.82	1.27
196056	1.38	1	1.33
112107	1.25	0.96	1.17
711150	0.11	0.73	0.26
224645	0.87	0.99	0.75
143064	1.58	1.36	1.01
151149	1.86	1.24	2.96
173994	0.3	0.9	0.83
119955	0.86	0.86	0.77
143812	0.46	0.76	8.91
153694	0.59	0.94	1.73
142986	0.77	0.9	1.27
128495	1.51	0.99	0.63
191766	1.31	0.81	1.34
156539	2.36	1.06	1.48
162473	1.69	1.04	1.27
188666	2.55	1.17	2.38
100569	0.25	0.97	1.08
121751	2.13	1.19	3.38
188708	1.04	0.86	0.82
140844	0.59	0.97	0.22
111662	1.04	1.05	0.95
125060	2.18	1.11	1.49
214989	1.9	1.35	1.35
185605	1.51	0.96	2.66
136224	0.05	0.86	0.5
178323	0.95	0.86	1.02
151294	2.93	1.02	1.74
153977	1.15	0.89	0.85
174881	0.64	0.72	1.11
189635	0.95	1	1.33
168826	0.92	0.79	1.86
143831	1.54	1.18	1.95
109122	1.39	1.02	2.07
211456	0.48	0.75	0.61
101648	0.18	1.28	1.5
184148	1.7	0.74	0.81
134286	3.56	0.99	1.41
189583	1.62	1.13	1.85
196622	1.02	1.48	12.8
133973	9.96	0.96	5.64
161271	4.05	1.1	2.88
171387	1.51	1.18	2.56
191919	1.71	0.94	1.6
214000	2.26	1.15	2.8
166429	1.03	0.98	1.94
231083	0.93	0.8	0.61
182169	0.87	0.87	6.67
139874	1.03	1.15	1.61
206632	0.61	0.78	11.31
202402	1.44	0.93	1.36
206934	0.31	0.84	0.28
190099	1.2	0.9	0.6
216615	1.74	1.02	1.79
145859	1.65	0.96	0.79
158765	1.73	0.81	0.96
188270	1.5	0.97	1.33
149581	0.06	1.12	0.7
116303	0.85	1.08	3.19
234887	0.92	0.81	0.8
187454	0.79	0.92	1.02
139480	0.28	1.09	1.14
445006	0.66	0.8	0.82
148511	1.46	1.02	0.61
193054	1.6	0.97	2.9
133309	2.3	1.33	1.9
163516	0.62	0.67	0.54
191122	1.43	0.95	1.27
231960	1.33	0.85	1.02
112730	0.04	1.07	0.9
624464	0.54	1.1	0.21
232211	1.29	1.08	0.88
212383	1.51	0.78	1.33
194837	1.22	0.83	0.95
189009	1.35	1.06	1.32
139546	1.15	1.03	0.53
179061	0.3	0.89	0.94
109169	1.42	0.93	0.97
121017	2.08	1.16	1.99
113701	1.36	0.81	0.84
188843	2.35	0.78	1.79
143570	1.58	1.31	0.66
704151	1.95	1.71	0.83
138738	0.95	0.72	0.8
160733	0.12	0.93	0.55
135268	1.46	1.17	1.4
113962	0.99	1.09	0.96
163213	0.52	0.88	2.21
225704	1.1	1.02	1.27
234494	1.49	1.46	0.67
161642	1.76	0.87	0.91
107681	1.06	0.79	0.82
115702	1.38	0.99	0.89
188050	1.03	1.07	1.57
134015	1.43	0.99	1.3
150893	1.12	1.09	0.74
113575	1.19	1.11	1.15
121996	0.59	0.84	15.13
146264	1.64	1.04	1.75
223562	1.62	1.12	2.03
170416	1.33	1.24	2.97
158467	0.65	0.98	2.47
169211	1.38	1	1.51
105455	1.68	1.21	0.93
177864	1.37	1.11	2.74
205132	1.43	0.91	1.48
102236	1.08	0.83	1.13
116799	0.69	0.9	0.73
151627	1.46	1.16	0.76
206405	0.98	0.74	0.64
176555	1.45	1.18	2
118299	1.46	0.9	1.98
187953	1.12	0.75	1.13
188108	0.75	0.8	1.63
212405	1.01	0.89	10.01
177055	1.92	0.8	1.76
199617	2.85	0.93	0.76
191084	1.31	0.85	1.36
100636	2.18	0.98	2.08
181661	1.51	1.09	1.44
179130	2.1	0.83	1.17
125084	0.83	0.83	1.07
172636	0.9	1.04	2.1
139659	0.58	0.92	0.78
169367	1.36	1.02	1.41
139431	0.34	0.97	0.9
193909	0.87	0.92	1.04
126265	2.85	0.96	1.78
173113	1.78	0.94	2.44
142233	2.13	1.18	1.21
122227	0.97	1.06	1.34
177345	1.25	0.98	0.82
235513	1.59	1.09	1.39
221705	0.98	0.84	0.97
165965	1.68	1.06	1.13
235090	1.18	0.83	0.4
170156	0.56	0.51	0.16
124058	1.36	1.08	1.65
235396	1.6	1.23	1.39
214232	0.81	0.86	0.94
145499	0.87	1.33	1.73
173703	1.44	1.09	1.01
186253	0.63	0.96	1.18
139900	0.56	0.93	0.83
206853	1.61	0.84	2.09
119364	1.04	0.98	1.98
130602	1.91	0.92	1.49
190308	1.26	1.31	0.68
223624	1.2	0.9	1.25
158320	0.72	1.22	2.1
105408	1.33	1.07	1.59
154399	0.66	0.85	1.45
173997	0.46	0.95	1.86
159898	1.85	1.17	0.66
117474	1.22	1	1.32
153143	1.53	0.91	1.6
124454	2.47	1.05	1.73
105811	1.17	1.12	1.17
135228	0.6	0.95	1.48
119131	0.96	0.83	1.6
175009	0.92	0.9	2.03
221950	1.42	1.25	2.2
129189	2.02	1.24	3.39
141686	1.95	0.98	2.21
164460	3.14	1.27	5.35
197798	1.29	0.83	1.18
140114	0.73	0.97	2.36
216120	3.26	0.93	1.23
164822	1.72	1.24	2.18
235151	2.02	1	1.38
140988	1.17	1.13	1.76
123631	1.02	0.94	0.65
126517	1.81	1.42	2.3
198728	0.78	0.89	0.55
181732	3.2	1.24	1.08
230438	1.17	1.02	0.4
708293	1.34	1.08	1.16
132230	2.86	1.3	1.73
169123	3.56	1.38	3.99
160257	1.11	1.08	2.46
204408	1.41	0.85	2.27
202606	1.02	0.99	0.63
196885	1.38	1.06	1
205220	1.28	0.79	1.22
183415	1.16	0.94	0.72
204786	1.24	0.96	1.11
124630	1.74	0.81	1.49
236000	1.76	0.98	1.11
319692	1.78	0.86	1.02
110548	0.43	1.01	3.05
171293	1.13	1.04	1.16
170248	0.65	0.63	0.28
136701	0.28	0.97	0.85
150891	1.43	0.72	3.24
198143	0.52	0.59	1.09
221023	2.07	1	1.99
192163	1.47	1.05	1.28
196650	1.79	1.21	1.4
208740	0.77	0.93	1.68
147978	1.53	0.77	1.58
234570	1.66	1.39	2.15
201319	1.64	1.08	2.29
203713	1.35	1.04	1.36
120502	2.02	0.82	1.48
187278	1.98	1.09	2.31
175426	1.39	1.04	0.66
642059	0.97	0.9	0.98
208053	1.45	0.89	1.35
236368	0.88	0.85	0.77
174447	0.97	0.85	1.42
210854	3.28	1.32	2.78
210598	1.43	1.02	1.93
167226	0.13	1.03	1.16
152542	0.63	0.87	1.04
145918	1.91	1.13	2.12
211963	1.28	1.02	1.95
203920	1.99	1.21	1.65
410702	1.09	1.19	3.39
139490	1.23	1.22	1.3
126251	1.35	1.06	1.64
100455	2.21	1.08	0.53
193596	1.6	0.73	1.31
177413	3.09	1.09	6.08
236996	1.83	1.15	1.65
228872	1.28	1.19	1.69
174197	1.59	1.22	0.99
124732	1.7	0.87	1.01
115487	1.37	0.8	0.57
170258	1	0.97	4.74
236438	1.32	0.83	0.73
235147	1.91	1.52	1.75
218783	1.35	0.95	0.85
192719	1.19	0.84	0.75
165866	0.63	1.19	1.5
145583	1.72	1.17	4.88
175638	1.33	1.06	1.57
