Identifier 	 AJ_8w_1	 AJ_8w_2	 AJ_8w_3	 C57_8w_1	 C57_8w_2	 C57_8w_3	
ENSMUSG00000074910	817.6547	456.6921	617.4195	989.93555	1156.7084	835.5174	
ENSMUSG00000014603	57.57079	47.644737	51.658947	95.50868	48.172367	29.901842	
ENSMUSG00000022857	1111.3315	1943.775	1034.2493	1517.2379	1413.8518	1293.911	
ENSMUSG00000037709	84.61605	66.918686	38.55	83.48263	39.719738	59.19066	
ENSMUSG00000052681	5655.269	8742.537	5575.6396	6562.2983	6467.914	5827.6196	
ENSMUSG00000024174	35.42329	59.48237	52.24408	35.61553	39.033684	44.651318	
ENSMUSG00000029681	922.4192	1200.3798	951.4753	1015.0066	762.02313	624.5453	
ENSMUSG00000022889	1538.6163	1930.9847	1526.9225	1214.6642	1579.7721	1477.3308	
ENSMUSG00000033020	2776.8289	1251.1606	2462.72	1826.5879	2103.7478	2089.7488	
ENSMUSG00000053453	1775.6881	1935.8347	1579.7721	1351.2003	1375.81	1678.6416	
ENSMUSG00000034040	75.66829	46.090263	44.167107	37.69026	66.32552	36.6225	
ENSMUSG00000022216	52.145527	29.241842	49.944607	45.492104	53.76658	51.69	
ENSMUSG00000042626	46.789867	41.087894	40.080788	63.286053	23.153158	60.51921	
ENSMUSG00000030019	1401.7516	2225.439	1483.2208	2008.4435	1608.6158	1503.7113	
ENSMUSG00000024038	15426.283	16876.871	15697.485	13948.688	14914.419	17800.682	
ENSMUSG00000026764	87.06263	59.157368	72.34684	58.550526	41.477238	40.806053	
ENSMUSG00000026963	42.847107	30.235	37.842632	46.61	69.19763	42.98421	
ENSMUSG00000022076	72.69474	43.926315	36.90921	33.087368	90.956055	29.70829	
ENSMUSG00000031838	5879.043	8058.9746	6103.0024	6315.816	6417.0215	6059.6665	
ENSMUSG00000075096	34.923683	46.456314	38.207104	47.489475	134.50131	52.35658	
ENSMUSG00000029106	25.503159	18.203684	32.0475	18.94079	36.356052	65.68303	
ENSMUSG00000013160	43.305	33.701054	43.53	49.52	49.060265	36.37342	
ENSMUSG00000024011	52.856712	36.063553	53.91066	23.306843	79.44197	55.13684	
ENSMUSG00000025366	513.4647	480.8363	582.6471	679.3826	557.7366	643.884	
ENSMUSG00000024993	788.56	1145.8595	816.3997	1065.0166	1083.8079	1316.5161	
ENSMUSG00000070889	62.37263	39.435658	71.52395	49.044212	79.54066	33.754738	
ENSMUSG00000037808	162.5742	341.76685	220.26659	279.09393	166.99474	386.06317	
ENSMUSG00000002524	3660.2368	4487.7827	3676.6606	3814.3381	3244.7615	3663.3015	
ENSMUSG00000032977	228.14816	205.78763	115.25026	237.92197	124.41711	254.37474	
ENSMUSG00000078348	1601.0945	2146.8103	1400.5645	2014.4679	1818.7803	1537.936	
ENSMUSG00000038954	45.00513	64.627365	79.41263	37.50013	40.567368	31.771843	
ENSMUSG00000066441	1300.5469	595.2255	1158.8131	1367.0587	1497.2994	1199.84	
ENSMUSG00000041797	71.65921	47.331314	41.803555	57.03658	31.523552	32.02316	
ENSMUSG00000006288	281.89288	443.91553	246.31447	253.52632	289.53763	448.16553	
ENSMUSG00000066279	36.86434	44.404736	49.41737	36.465527	78.77842	26.020922	
ENSMUSG00000044807	42.797367	46.77079	57.773552	43.605526	30.882895	26.663422	
ENSMUSG00000041187	71.710655	59.971317	60.331184	39.900658	38.82158	36.15184	
ENSMUSG00000001376	232.00711	186.7975	129.45316	111.78987	56.795788	83.797104	
ENSMUSG00000082360	18003.299	21754.492	15993.209	19946.887	18551.963	17675.848	
ENSMUSG00000067541	426.54132	224.09973	442.48	578.46106	608.2526	774.5434	
ENSMUSG00000048154	59.327633	39.335396	66.14027	28.128948	59.518948	29.034473	
ENSMUSG00000082772	51.457893	41.282368	26.12421	43.997894	76.349075	85.912895	
ENSMUSG00000051495	3329.6328	5621.579	3162.6433	3037.342	3190.096	2535.6614	
ENSMUSG00000083124	46.02908	43.324867	37.445	72.00552	177.77434	121.98631	
ENSMUSG00000076760	32.56263	52.742104	37.607895	65.98789	36.757107	38.602367	
ENSMUSG00000033082	269.4334	350.46893	394.48184	40.49579	349.4317	293.03528	
ENSMUSG00000053293	386.29684	290.60657	403.03183	463.50552	491.9029	567.3358	
ENSMUSG00000052276	68.54026	63.55158	57.81684	84.74079	149.23895	54.832764	
ENSMUSG00000015652	108.293945	171.94	112.57921	23.49921	90.00171	51.05342	
ENSMUSG00000055148	70.07539	56.192894	51.771446	44.580524	38.408817	51.23934	
ENSMUSG00000029851	43.970528	56.15421	78.71684	58.743683	80.032104	30.828026	
ENSMUSG00000026974	373.49896	402.67764	390.4984	461.12	357.37262	262.2187	
ENSMUSG00000042499	55.12776	103.62816	85.499344	61.535	70.38342	27.237368	
ENSMUSG00000021415	57.904343	54.1475	55.67579	71.192894	65.91974	26.564342	
ENSMUSG00000041301	22.829473	24.130789	40.35645	31.079737	57.439472	42.073948	
ENSMUSG00000025245	57.27395	49.36237	41.061054	102.40737	38.35816	35.68579	
ENSMUSG00000038365	3580.8235	3768.0588	3055.1038	4491.4917	4892.3794	3267.1648	
ENSMUSG00000028487	29.93079	34.460262	27.478815	31.248947	47.517895	48.20237	
ENSMUSG00000016918	50.66316	49.905262	41.882763	51.047367	35.01921	22.187368	
ENSMUSG00000078249	66.87631	31.887106	52.104736	43.16158	154.57237	37.414738	
ENSMUSG00000078720	28.975	48.694473	51.47921	53.19816	35.29605	40.697105	
ENSMUSG00000025383	30.936842	42.953686	21.44263	59.876842	37.01421	32.748684	
ENSMUSG00000050711	54.042107	30.328157	60.39974	45.590393	108.69053	25.88421	
ENSMUSG00000043948	28.780396	45.968685	30.86658	86.21684	48.06566	44.373817	
ENSMUSG00000001305	424.7258	623.18317	543.6218	306.24158	268.1308	211.8321	
ENSMUSG00000078772	44.731316	31.634474	32.053684	43.089474	35.30921	56.898422	
ENSMUSG00000001985	91.155	90.427635	58.420525	78.509735	76.121445	65.83592	
ENSMUSG00000013668	113.16342	130.85553	166.03185	148.565	129.12184	76.39289	
ENSMUSG00000005078	41.850525	77.62369	57.71737	60.749737	51.847763	20.838026	
ENSMUSG00000006641	538.1563	689.27563	613.3492	889.91077	728.83527	1064.3274	
ENSMUSG00000072941	3206.5874	3808.8164	3003.1365	3998.8667	3494.46	3638.2688	
ENSMUSG00000046858	30.413158	60.191315	49.679474	56.41171	36.46816	75.02421	
ENSMUSG00000020682	74.058685	58.83658	51.014473	66.43053	59.30829	74.59066	
ENSMUSG00000034686	29.567368	60.870525	42.918686	65.94684	89.57671	47.38842	
ENSMUSG00000050212	1284.98	1625.2958	1373.5569	1043.5776	1798.8253	1392.3693	
ENSMUSG00000013878	275.37262	450.38525	364.16132	270.0529	252.26369	536.4974	
ENSMUSG00000028836	68.691055	84.55316	38.668686	47.991974	85.62395	45.66816	
ENSMUSG00000041396	433.90396	339.72736	296.09814	165.24948	349.3021	255.03119	
ENSMUSG00000003662	638.1424	1035.1644	748.8297	634.45844	1026.1234	782.09735	
ENSMUSG00000008601	165.01973	150.55106	123.98184	102.585	44.53842	183.48685	
ENSMUSG00000037419	116.375786	144.87973	64.86026	41.86553	46.648422	24.61079	
ENSMUSG00000041040	302.80054	373.12106	251.7479	643.884	418.4929	226.05789	
ENSMUSG00000032727	253.29895	164.59631	134.22473	102.95987	132.58473	193.37238	
ENSMUSG00000054618	65.858154	44.092106	87.48382	40.922894	38.512367	59.882633	
ENSMUSG00000064125	38.238552	45.50579	71.674736	71.57697	74.32658	108.5629	
ENSMUSG00000044941	56.208027	56.76184	96.30842	242.33737	199.82816	256.8113	
ENSMUSG00000072501	558.34766	626.85394	770.7592	643.009	560.97345	603.80316	
ENSMUSG00000020120	34.821053	71.75158	46.80974	44.917107	62.839474	41.37842	
ENSMUSG00000003849	5660.591	6460.1714	3955.5986	3179.9958	2334.0664	2494.2605	
ENSMUSG00000055413	298.20764	284.0883	139.74974	650.91815	477.9092	621.0413	
ENSMUSG00000032556	47.40079	45.63421	33.528156	61.050262	64.14079	39.373158	
ENSMUSG00000067724	88.27132	59.762894	50.754475	91.06671	182.2229	20.838026	
ENSMUSG00000029333	1047.1537	2123.5295	1274.1573	670.3092	879.3971	823.71106	
ENSMUSG00000048485	108.43184	113.87342	97.88711	60.211185	58.420525	32.539078	
ENSMUSG00000052562	57.85737	37.112633	39.82829	54.549473	52.907368	62.657104	
ENSMUSG00000083128	800.07367	723.62634	792.7292	746.89923	1004.19135	1180.6605	
ENSMUSG00000033860	49426.37	62563.45	55045.277	53086.316	53711.164	66048.36	
ENSMUSG00000003235	1292.3684	1584.0497	1389.7106	1269.5403	1447.482	1318.5771	
ENSMUSG00000022426	1880.594	2291.7007	1738.9908	1743.7211	1859.5476	1694.8837	
ENSMUSG00000058400	62.32434	41.03579	72.89105	50.695396	35.16066	49.924473	
ENSMUSG00000027485	32.271053	32.01013	35.913815	34.984474	31.867895	39.86684	
ENSMUSG00000047938	35.94921	55.12776	39.68921	32.462368	30.308683	59.61395	
ENSMUSG00000031622	985.365	669.6579	1153.9342	925.41736	983.25366	1003.69183	
ENSMUSG00000026442	30.757368	41.221054	56.667763	77.118286	38.73658	30.18579	
ENSMUSG00000029212	170.15263	217.5429	97.52237	223.07382	157.86237	104.9371	
ENSMUSG00000046753	216.03578	463.33972	363.8221	275.1029	249.32736	315.50104	
ENSMUSG00000048581	44.07263	54.177105	63.0825	57.454605	61.383423	107.80237	
ENSMUSG00000079849	83.51658	134.04118	128.815	163.99394	73.25579	169.27658	
ENSMUSG00000026260	6008.028	5603.2197	5626.32	4620.3936	4392.561	4911.1377	
ENSMUSG00000062483	41.88158	61.980263	73.02553	41.188156	38.109474	42.92737	
ENSMUSG00000026955	58.158947	37.80816	51.81579	40.152367	35.9725	34.987896	
ENSMUSG00000018920	917.65	765.1371	1106.665	899.6258	1195.461	565.6455	
ENSMUSG00000031486	208.125	255.785	342.22263	179.55132	383.45895	327.24658	
ENSMUSG00000026034	1782.2755	2017.8219	1511.7687	1546.7966	1229.4397	1831.3784	
ENSMUSG00000005371	329.55396	465.41	399.79025	701.87866	605.49524	279.90067	
ENSMUSG00000056055	40.2675	41.889606	72.80053	30.33513	17.883947	82.319214	
ENSMUSG00000017639	105.08579	46.423946	79.55237	52.03592	72.344604	45.87079	
ENSMUSG00000038173	89.58776	70.552635	58.672104	23.733685	34.51263	48.737896	
ENSMUSG00000074946	93.46316	49.52	78.38368	90.5425	39.40579	29.9775	
ENSMUSG00000029504	233.14473	391.52237	335.04974	87.549736	37.28842	88.56526	
ENSMUSG00000057554	938.63184	574.7853	909.06134	1159.7639	983.25366	1266.0918	
ENSMUSG00000037610	52.845264	44.335133	62.099472	27.045263	25.811842	54.847107	
ENSMUSG00000038546	892.0461	655.10187	727.0279	619.29736	421.24237	683.1829	
ENSMUSG00000038485	295.7287	203.72974	209.58513	291.63922	94.525	340.5008	
ENSMUSG00000082541	36.12158	25.65763	47.760788	43.182896	29.655	58.478027	
ENSMUSG00000068860	32.36158	26.79421	36.383423	77.47737	59.63671	58.263817	
ENSMUSG00000027823	753.1095	1054.271	886.9047	712.10736	731.3124	772.37683	
ENSMUSG00000028069	1406.7853	1742.8682	1463.5681	1575.554	1752.7537	2085.383	
ENSMUSG00000047592	77.357895	56.14921	44.74184	72.98631	37.214737	56.79671	
ENSMUSG00000057963	31.775	40.881844	33.07316	48.32237	33.304737	26.18921	
ENSMUSG00000063689	740.3182	921.28894	577.15155	540.2729	290.1858	536.2295	
ENSMUSG00000042659	123.19921	198.37093	220.65526	33.64974	83.54921	261.23157	
ENSMUSG00000009739	37.606316	35.10263	32.07579	36.985	71.74869	31.107368	
ENSMUSG00000033429	4574.231	6417.0215	4354.9824	4691.682	3820.534	4334.788	
ENSMUSG00000075569	156.03789	166.0754	104.24105	216.63855	50.764736	58.449738	
ENSMUSG00000050865	37.650394	33.51737	53.43737	29.077631	81.395	50.944736	
ENSMUSG00000051182	88.32132	57.281185	66.17579	57.250263	68.68842	53.629604	
ENSMUSG00000076534	41.18092	31.441711	21.882105	54.341843	47.794735	38.30342	
ENSMUSG00000048626	1792.1514	1716.1068	1912.9337	2727.3606	2269.028	1851.5737	
ENSMUSG00000025145	111.700264	62.37263	94.42	34.867104	46.80895	112.76237	
ENSMUSG00000027011	32.951054	26.663422	30.994738	80.476845	64.77711	38.54526	
ENSMUSG00000058124	56.886314	51.549473	84.85448	45.132633	28.14842	63.370922	
ENSMUSG00000035371	44.876183	34.842106	38.903553	31.16921	18.827368	31.539343	
ENSMUSG00000044560	55.510395	48.999737	35.52684	48.381844	172.39816	23.706842	
ENSMUSG00000004319	643.59	514.4742	603.2371	672.395	1070.86	830.3671	
ENSMUSG00000029484	331.15762	599.0755	539.97894	554.395	646.8529	426.32526	
ENSMUSG00000002455	66.08237	58.65921	99.76842	36.73895	102.650925	144.06342	
ENSMUSG00000026896	598.84235	739.19604	554.9237	445.3779	317.40237	461.66394	
ENSMUSG00000034247	79.28553	49.97342	38.40342	42.902237	79.12211	36.698685	
ENSMUSG00000026818	36.481712	32.368816	32.30145	24.007105	30.28671	107.39421	
ENSMUSG00000046262	25.970263	33.015526	18.357632	28.721315	17.813684	24.48671	
ENSMUSG00000075593	51.655396	40.42763	58.271446	84.4075	103.73816	44.287235	
ENSMUSG00000011831	222.86842	139.6721	165.49078	129.47026	200.89053	102.82552	
ENSMUSG00000020251	51.413948	49.295525	45.986053	50.568947	50.764736	62.115265	
ENSMUSG00000044017	43.779736	44.67921	35.04684	58.053684	65.68303	63.394737	
ENSMUSG00000022129	68.23408	84.83671	39.45	26.187105	79.850395	30.662237	
ENSMUSG00000074182	455.05304	795.2892	719.4392	627.2579	379.25735	523.6003	
ENSMUSG00000036775	2077.5615	1858.5505	1690.0421	1580.584	1690.0421	2068.6902	
ENSMUSG00000024393	47.56171	45.740658	49.539867	48.777763	123.70342	45.36579	
ENSMUSG00000034161	91.41724	75.84052	42.68671	79.27368	47.627106	35.077106	
ENSMUSG00000031590	841.5889	1230.6371	1072.472	1123.8258	893.5079	911.5429	
ENSMUSG00000033953	40.53	48.032764	74.70553	99.871056	96.28842	117.95368	
ENSMUSG00000006019	39.234077	39.32658	35.15579	27.33158	63.06645	55.31079	
ENSMUSG00000060550	103819.03	52704.7	90598.72	58177.844	42097.637	41645.906	
ENSMUSG00000032932	1045.8103	466.45633	846.72186	110.322105	26.290262	164.35	
ENSMUSG00000067924	401.4308	548.1224	504.3642	715.90265	829.38055	803.87524	
ENSMUSG00000035086	1873.8384	1399.612	1553.314	1686.1847	1498.9169	1779.2379	
ENSMUSG00000036192	33.811054	46.090263	46.572895	59.132896	42.80816	53.465263	
ENSMUSG00000070423	762.4087	646.4539	1133.1277	897.55237	1290.5995	1032.3802	
ENSMUSG00000018822	34.923683	42.428947	28.981579	28.924868	27.658684	23.95342	
ENSMUSG00000001506	3912.0857	5077.475	4807.9146	13196.1455	11637.1	8250.475	
ENSMUSG00000029073	698.7987	997.46765	567.3358	415.79633	327.17157	379.3195	
ENSMUSG00000030549	43.828686	62.75355	48.643684	28.35	20.221579	30.06	
ENSMUSG00000078380	14398.35	16254.061	16024.242	15506.676	17600.78	15180.856	
ENSMUSG00000029030	2167.9243	2872.9324	2160.2708	2226.9546	2148.869	2805.515	
ENSMUSG00000044071	885.6055	996.71924	880.9529	1286.6906	1062.571	660.4908	
ENSMUSG00000004473	341.5971	244.96368	273.19684	539.1355	250.59552	336.54974	
ENSMUSG00000044293	78.70132	82.32342	68.16816	75.25658	64.17448	92.892105	
ENSMUSG00000062434	37.895264	38.75237	37.179077	77.85737	53.817368	32.721317	
ENSMUSG00000075292	539.4	841.39923	815.71735	679.86523	801.76	446.22815	
ENSMUSG00000039546	133.40974	155.58763	138.035	64.008156	25.446447	56.004868	
ENSMUSG00000038916	45.398026	54.30079	26.323948	59.81158	40.97908	69.21763	
ENSMUSG00000047281	68.63579	62.44842	81.90948	48.30079	50.856052	51.74	
ENSMUSG00000005364	49.039474	74.94408	39.295	24.825264	56.557896	31.683947	
ENSMUSG00000022861	43.653946	32.72829	44.287235	46.984474	109.789734	37.120525	
ENSMUSG00000023984	30.692762	32.49079	49.82816	37.939735	44.550526	33.948948	
ENSMUSG00000081842	629.12445	890.2261	723.3892	916.9268	826.1053	874.5571	
ENSMUSG00000038296	849.64764	821.4966	579.8674	532.10895	411.50632	280.52948	
ENSMUSG00000032181	54.347633	69.259476	34.6475	48.998684	36.52158	93.27119	
ENSMUSG00000004296	116.27026	97.81895	141.3458	87.95724	109.5	149.0779	
ENSMUSG00000040629	79.884865	94.77368	48.363422	74.73026	91.55631	65.07342	
ENSMUSG00000019820	37.420788	57.619736	38.72829	128.97157	71.13184	48.568947	
ENSMUSG00000049799	22.171448	32.302105	31.988026	29.404474	40.73158	16.188421	
ENSMUSG00000049583	41.992367	24.130789	29.738947	19.59513	31.031841	32.841316	
ENSMUSG00000074781	261.4683	406.91235	264.4116	217.80948	471.1892	100.422104	
ENSMUSG00000042807	36.35105	54.26184	32.921314	34.035	19.572763	19.922106	
ENSMUSG00000022283	16543.363	20432.598	21187.79	28321.771	29162.209	19158.674	
ENSMUSG00000053134	156.56026	110.789734	234.12013	45.049473	404.5983	375.2429	
ENSMUSG00000025047	326.28946	177.65869	273.98633	117.34789	232.54553	325.76212	
ENSMUSG00000030102	33.44263	38.49171	39.70158	58.854736	27.1275	51.14066	
ENSMUSG00000057219	52.246185	50.003815	52.45921	38.303814	52.62934	35.24	
ENSMUSG00000026879	53.12158	64.53092	98.259735	134.34737	49.594078	88.08961	
ENSMUSG00000024372	3751.8704	1684.201	3110.3525	2424.8235	2258.9631	2780.8542	
ENSMUSG00000021953	41.242893	42.98421	76.92711	20.6675	55.507107	32.71158	
ENSMUSG00000060459	17842.264	17911.963	18111.732	14914.419	21089.262	21978.553	
ENSMUSG00000066952	42.88921	45.63421	33.584343	130.88539	26.850527	38.48263	
ENSMUSG00000027288	416.9737	671.00525	448.76212	505.5284	361.36816	703.0411	
ENSMUSG00000071656	47.611317	32.5025	61.526054	168.66197	27.136843	59.5475	
ENSMUSG00000064329	60.55079	41.246975	68.72816	51.133816	81.98789	32.554474	
ENSMUSG00000031876	51.958683	29.229736	37.336975	49.440525	54.604343	24.767368	
ENSMUSG00000026187	304.0942	307.42368	332.7558	174.47052	411.59842	342.0192	
ENSMUSG00000004849	29.918552	51.49184	44.660526	49.403027	39.52079	54.32263	
ENSMUSG00000078622	2924.928	3110.3525	2571.5645	2385.2627	2517.8667	2404.1086	
ENSMUSG00000052305	5922.018	5257.3545	6588.9565	21030.314	6784.643	1685.1678	
ENSMUSG00000023170	1244.6965	777.1603	1043.5776	1216.5706	1138.3031	1187.076	
ENSMUSG00000033533	3380.9111	1762.75	3131.356	3490.8335	3024.7834	4818.678	
ENSMUSG00000029313	1240.2603	1653.415	1163.5997	1298.459	1237.5585	895.16266	
ENSMUSG00000048058	20.261843	40.843025	34.24	127.268684	201.43315	58.478027	
ENSMUSG00000056174	44.43	59.498158	57.590527	74.8896	27.658684	22.538948	
ENSMUSG00000061778	145.51053	106.31342	119.34631	40.36474	84.06553	181.77895	
ENSMUSG00000079594	31.775	55.946316	46.39079	169.89763	24.159868	61.921577	
ENSMUSG00000074071	33.97921	33.925526	36.03816	48.679867	28.346052	76.003944	
ENSMUSG00000000632	41.903156	33.587894	37.04763	26.663422	52.063946	61.341053	
ENSMUSG00000031485	34.623554	22.711052	42.488422	56.293686	56.89079	28.342632	
ENSMUSG00000071481	44.823948	49.5375	43.392895	41.606842	26.34592	125.70869	
ENSMUSG00000030016	75.698814	35.67263	59.905	38.635395	107.23631	53.939472	
ENSMUSG00000031220	47.229343	42.62579	57.419212	47.707893	43.855263	150.21553	
ENSMUSG00000055817	24.86079	51.69421	46.18316	55.266052	39.346973	59.99658	
ENSMUSG00000021810	935.67633	1101.6976	1000.3221	1083.4216	942.9926	933.3687	
ENSMUSG00000056718	73.418945	79.17671	84.226845	28.193157	30.503948	75.906845	
ENSMUSG00000043079	123.87342	121.25421	96.49237	58.954212	24.07592	120.17579	
ENSMUSG00000062593	506.1837	377.98026	506.51236	578.27686	198.90974	361.96368	
ENSMUSG00000076860	49.12329	55.698685	51.905525	235.16869	101.25171	47.98145	
ENSMUSG00000015363	2890.088	3548.2595	3160.485	3477.286	4063.214	3396.4922	
ENSMUSG00000037393	40.844738	69.624214	37.345264	27.906315	48.56237	56.178158	
ENSMUSG00000057143	42.35079	39.1725	41.54921	240.11763	32.364212	55.146317	
ENSMUSG00000044556	78.70132	47.516315	60.806316	22.917236	42.77395	26.418947	
ENSMUSG00000000339	423.8766	552.1166	479.08948	241.09737	552.62	387.48474	
ENSMUSG00000063801	39.52908	41.79079	36.82316	20.287106	39.829475	39.79092	
ENSMUSG00000071054	526.14734	928.54	621.0413	784.3963	517.1489	449.74973	
ENSMUSG00000049653	37.970264	41.530396	52.034737	66.11145	97.43895	50.00671	
ENSMUSG00000063646	2011.9119	2440.7053	2034.5328	2929.4053	3232.3726	2945.105	
ENSMUSG00000052212	33.68579	35.303947	28.62421	48.663025	27.381184	26.711315	
ENSMUSG00000063374	36.59579	35.59842	44.977367	110.50921	18.916052	33.10842	
ENSMUSG00000023013	70.963554	74.60526	39.08105	28.572895	41.708946	168.3271	
ENSMUSG00000047098	179.83421	134.26448	80.80053	51.146446	957.1545	23.560526	
ENSMUSG00000020898	188.70474	251.04579	216.44421	139.14948	446.8671	220.03171	
ENSMUSG00000074640	232.77118	191.80342	154.90685	728.12	512.34235	182.42369	
ENSMUSG00000036083	46.350395	39.903946	35.209606	40.36474	109.40316	35.375656	
ENSMUSG00000030067	336.1558	274.4095	309.15317	296.2813	531.98553	433.9871	
ENSMUSG00000023829	9594.967	11334.232	8429.833	13593.931	11380.712	11183.193	
ENSMUSG00000027613	2989.668	2247.935	3152.0723	3197.3481	3072.6228	3419.882	
ENSMUSG00000078515	504.3642	815.25287	437.48157	558.24054	704.9213	613.3492	
ENSMUSG00000039001	193.82394	150.77974	251.19026	58.474606	177.9346	213.17513	
ENSMUSG00000073070	51.137104	34.84737	31.522894	71.045	144.35448	31.217896	
ENSMUSG00000030681	5028.01	5431.498	4487.7827	4897.1377	4906.12	5615.112	
ENSMUSG00000020580	81.77842	103.235	47.788685	320.62448	47.763027	80.81145	
ENSMUSG00000020893	82.350525	67.67711	100.38132	31.154474	33.494473	49.449474	
ENSMUSG00000051413	76.44921	86.77737	42.21342	74.81974	89.84631	52.650265	
ENSMUSG00000035969	496.44656	705.88763	578.84607	612.27313	450.26553	645.22736	
ENSMUSG00000018844	25.980263	35.82316	46.930264	228.7146	21.689342	23.36171	
ENSMUSG00000075442	49.32579	50.767895	58.039474	51.95158	75.052895	43.44171	
